transaction_id,trade_date,customer_id,account_id,security_id,amount,currency,country
TXN000318,2026-07-31,CUST4206,ACC971342,XX2278343470,29194.67,GBP,AG
TXN000319,2026-08-06,CUST7802,ACC269932,XX5069109500,3927.61,USD,CR
TXN000320,2026-07-26,CUST2140,ACC486677,XX6128799544,37761.18,EUR,DE
TXN000321,2026-07-28,CUST9755,ACC416086,XX3982703506,8313.31,EUR,PH
TXN000322,2026-07-16,CUST6716,ACC276229,XX9095686572,42157.59,USD,BJ
TXN000323,2026-08-09,CUST4172,ACC462608,XX4395103841,44581.33,USD,BR
TXN000324,2026-07-18,CUST8629,ACC964497,XX7418701322,37251.52,EUR,CD
TXN000325,2026-07-30,CUST7881,ACC402053,XX3663034433,13230.82,GBP,KM
TXN000326,2026-08-05,CUST7752,ACC502056,XX5995576682,46626.76,GBP,DE
TXN000327,2026-07-25,CUST2619,ACC708720,XX2525526782,41162.02,GBP,SD
TXN000328,2026-07-23,CUST4369,ACC238157,XX3133732099,34069.67,EUR,SN
TXN000329,2026-07-28,CUST3188,ACC349687,XX4866501255,42198.9,GBP,AF
TXN000330,2026-07-23,CUST5664,ACC235235,XX6629213572,14397.35,EUR,DZ
TXN000331,2026-07-17,CUST3475,ACC800951,XX9821580604,3106.79,EUR,BH
TXN000332,2026-07-17,CUST9610,ACC443165,XX1695772185,18556.28,EUR,PG
TXN000333,2026-07-14,CUST4572,ACC441116,XX1540090828,7749.27,GBP,TR
TXN000334,2026-07-22,CUST3761,ACC309639,XX4450601419,40861.02,EUR,AR
TXN000335,2026-08-01,CUST7362,ACC384959,XX5725969548,5546.19,EUR,RW
TXN000336,2026-08-06,CUST1111,ACC355891,XX8275005080,43183.85,EUR,MW
TXN000337,2026-07-15,CUST5328,ACC638871,XX4020918129,21828.62,USD,KW
TXN000338,2026-07-16,CUST5700,ACC784892,XX9943312146,2562.01,GBP,CZ
TXN000339,2026-07-15,CUST4699,ACC767195,XX1733485832,42836.63,EUR,AF
TXN000340,2026-07-28,CUST1605,ACC920190,XX1810369366,9609.94,EUR,MV
TXN000341,2026-08-01,CUST7975,ACC587212,XX1870216470,12092.48,GBP,IT
TXN000342,2026-07-15,CUST5212,ACC952396,XX6646006839,21825.52,GBP,NA
TXN000343,2026-08-05,CUST6662,ACC414317,XX7882192026,45115.8,EUR,ZW
TXN000344,2026-07-22,CUST7209,ACC404092,XX3502722169,43529.51,GBP,BT
TXN000345,2026-07-16,CUST2447,ACC285411,XX3896777940,31666.57,EUR,BE
TXN000346,2026-07-24,CUST1317,ACC785384,XX7100036828,18116.18,GBP,KR
TXN000347,2026-08-01,CUST4913,ACC547736,XX9350452347,7478.39,USD,TD
TXN000348,2026-08-11,CUST7293,ACC458211,XX8930964545,6996.82,GBP,US
TXN000349,2026-08-10,CUST4094,ACC385160,XX5118700075,44785.5,EUR,VA
TXN000350,2026-07-31,CUST4712,ACC539925,XX7268110534,5561.82,EUR,BI
TXN000351,2026-07-22,CUST2465,ACC845717,XX2289004764,15668.48,EUR,LS
TXN000352,2026-08-08,CUST4031,ACC359553,XX6576281168,22672.42,GBP,SC
TXN000353,2026-08-03,CUST2945,ACC850377,XX9763035809,34912.39,GBP,BB
TXN000354,2026-08-03,CUST6794,ACC958886,XX4208483238,6763.28,GBP,IR
TXN000355,2026-07-29,CUST2332,ACC543875,XX1915299409,34031.06,EUR,MD
TXN000356,2026-07-13,CUST4349,ACC169486,XX1976908400,49600.16,EUR,KP
TXN000357,2026-07-18,CUST6386,ACC422136,XX7852339421,8693.52,USD,FM
TXN000358,2026-07-22,CUST7743,ACC995602,XX2870970266,37312.92,GBP,MR
TXN000359,2026-07-14,CUST2475,ACC537387,XX1609232703,18321.8,GBP,GR
TXN000360,2026-08-06,CUST8798,ACC198565,XX2277036514,33524.73,EUR,DZ
TXN000361,2026-07-24,CUST2886,ACC303837,XX6985407177,21574.77,GBP,KP
TXN000362,2026-07-26,CUST3033,ACC609821,XX8216116148,3773.75,GBP,BI
TXN000363,2026-07-19,CUST1695,ACC213855,XX3089993319,41764.16,EUR,TH
TXN000364,2026-07-21,CUST3940,ACC852618,XX2475448816,43226.92,GBP,GW
TXN000365,2026-07-23,CUST4146,ACC407963,XX7252634934,17499.96,USD,SN
TXN000366,2026-07-24,CUST2994,ACC677723,XX1598852059,43331.09,USD,ZM
TXN000367,2026-07-20,CUST6927,ACC700897,XX6790272970,29477.79,GBP,CF
TXN000368,2026-08-03,CUST7789,ACC247756,XX8248209300,46464.42,EUR,ZA
TXN000369,2026-08-11,CUST7530,ACC941529,XX2907398933,41258.3,GBP,AL
TXN000370,2026-07-13,CUST1052,ACC877381,XX3968994890,36322.19,GBP,CR
TXN000371,2026-08-05,CUST2871,ACC244654,XX9495493034,34038.91,USD,DJ
TXN000372,2026-08-01,CUST4536,ACC374323,XX5924492151,21599.66,USD,GA
TXN000373,2026-08-07,CUST6952,ACC948806,XX2649785350,47833.75,USD,YE
TXN000374,2026-07-27,CUST2341,ACC588218,XX9914274421,9845.13,EUR,TZ
TXN000375,2026-07-27,CUST2995,ACC122454,XX1780231888,30606.1,GBP,CF
TXN000376,2026-07-26,CUST5100,ACC262799,XX9540079086,15372.9,USD,LS
TXN000377,2026-07-23,CUST4605,ACC973385,XX5871899170,18478.06,GBP,BE
TXN000378,2026-08-08,CUST8861,ACC356083,XX5484307630,28528.5,GBP,CY
TXN000379,2026-07-26,CUST6136,ACC864898,XX6844543812,42587.48,EUR,MC
TXN000380,2026-07-14,CUST1303,ACC905348,XX8570314100,39429.24,USD,ID
TXN000381,2026-07-21,CUST2200,ACC164606,XX9432131162,8410.34,EUR,US
TXN000382,2026-08-05,CUST4355,ACC358872,XX4504788636,14288.94,GBP,VC
TXN000383,2026-08-07,CUST7125,ACC192428,XX2841593558,41978.68,USD,MX
TXN000384,2026-07-26,CUST9065,ACC184565,XX8075220957,42503.2,EUR,QA
TXN000385,2026-07-22,CUST9678,ACC852847,XX7250461668,47968.09,GBP,GQ
TXN000386,2026-08-07,CUST3844,ACC435941,XX7473597156,28436.79,EUR,MV
TXN000387,2026-07-14,CUST7561,ACC107963,XX5914127758,36386.58,EUR,SA
TXN000388,2026-08-06,CUST4925,ACC461346,XX8361481126,25976.93,EUR,VU
TXN000389,2026-08-08,CUST2937,ACC729832,XX8198809324,17823.72,USD,MX
TXN000390,2026-08-09,CUST5973,ACC810901,XX2429227102,35843.44,USD,KN
TXN000391,2026-08-06,CUST6221,ACC324505,XX2848835236,23070.0,EUR,BW
TXN000392,2026-07-27,CUST6969,ACC977211,XX3379589121,46646.33,USD,GM
TXN000393,2026-08-02,CUST6508,ACC740216,XX4494658812,12887.91,GBP,MK
TXN000394,2026-07-30,CUST1388,ACC964132,XX8374674932,38578.85,GBP,BN
TXN000395,2026-07-29,CUST9035,ACC896023,XX5579930123,45553.71,EUR,AM
TXN000396,2026-07-28,CUST7454,ACC234389,XX2555348890,42957.79,GBP,DZ
TXN000397,2026-07-31,CUST7825,ACC344267,XX1102630640,33307.08,USD,TD
TXN000398,2026-08-08,CUST1455,ACC793237,XX2777636505,27328.15,EUR,DZ
TXN000399,2026-07-29,CUST3722,ACC116017,XX7173902682,4071.78,EUR,TD
TXN000400,2026-08-08,CUST2427,ACC827917,XX2771278118,5674.65,GBP,SZ
TXN000401,2026-08-02,CUST4170,ACC499685,XX3085708323,45991.04,GBP,TN
TXN000402,2026-07-26,CUST8504,ACC268632,XX9140350672,39865.16,EUR,GT
TXN000403,2026-07-26,CUST7424,ACC600451,XX9475240260,19557.89,USD,AR
TXN000404,2026-08-06,CUST8673,ACC430567,XX4055889820,49442.49,EUR,LT
TXN000405,2026-08-05,CUST6164,ACC961364,XX2366612877,26633.73,EUR,BG
TXN000406,2026-07-14,CUST2648,ACC638492,XX5976393556,7421.84,EUR,DZ
TXN000407,2026-07-25,CUST2794,ACC904126,XX3500228781,26117.74,GBP,IQ
TXN000408,2026-07-19,CUST6956,ACC524329,XX4390373641,17800.18,USD,PG
TXN000409,2026-08-07,CUST1848,ACC581157,XX3815113940,473.38,EUR,GH
TXN000410,2026-08-08,CUST2114,ACC467343,XX6801633459,39364.57,USD,NO
TXN000411,2026-08-02,CUST9055,ACC963557,XX1111801401,21451.78,GBP,BE
TXN000412,2026-07-23,CUST2319,ACC360954,XX6139782480,3848.4,EUR,IL
TXN000413,2026-07-29,CUST1106,ACC380668,XX9224048704,16796.26,EUR,PK
TXN000414,2026-07-26,CUST7740,ACC128777,XX2127541349,15198.34,USD,SI
TXN000415,2026-07-31,CUST5837,ACC892538,XX3874707403,45331.32,EUR,SD
TXN000416,2026-07-23,CUST7786,ACC670502,XX6484465996,44276.7,GBP,NG
TXN000417,2026-08-08,CUST7951,ACC104265,XX5573995353,30692.42,USD,NL
TXN000418,2026-08-04,CUST3628,ACC960905,XX4014034982,16805.43,EUR,AM
TXN000419,2026-08-01,CUST2361,ACC566641,XX6729508029,27076.76,GBP,CY
TXN000420,2026-07-20,CUST9053,ACC304834,XX4121916238,20538.9,GBP,PH
TXN000421,2026-07-29,CUST8266,ACC675983,XX4666225762,44466.09,GBP,YE
TXN000422,2026-07-27,CUST7338,ACC309505,XX2746364921,24752.63,EUR,ZA
TXN000423,2026-07-23,CUST8753,ACC116691,XX1545032424,41988.27,EUR,AO
TXN000424,2026-07-19,CUST3793,ACC753651,XX5803913982,48966.42,USD,OM
TXN000425,2026-08-04,CUST8900,ACC388384,XX3025030813,30422.02,GBP,MM
TXN000426,2026-08-01,CUST4753,ACC870958,XX4581011972,5334.08,GBP,SN
TXN000427,2026-08-07,CUST5267,ACC239023,XX8953598900,33259.31,GBP,BG
TXN000428,2026-07-22,CUST7181,ACC641907,XX7562436883,44401.98,GBP,FI
TXN000429,2026-07-22,CUST8186,ACC668730,XX2674917491,26797.49,USD,SG
TXN000430,2026-07-13,CUST5282,ACC389384,XX6537378622,39066.02,USD,SE
TXN000431,2026-07-25,CUST5591,ACC549188,XX1481412362,7657.5,GBP,HR
TXN000432,2026-07-30,CUST9838,ACC786179,XX3180114377,16223.52,GBP,GR
TXN000433,2026-08-11,CUST3954,ACC808541,XX9061424831,28758.24,GBP,PW
TXN000434,2026-07-28,CUST9398,ACC508913,XX2803027257,7712.32,GBP,SC
TXN000435,2026-08-09,CUST8057,ACC915135,XX2565289496,35487.76,GBP,LT
TXN000436,2026-07-30,CUST8671,ACC917095,XX6783715020,2220.19,GBP,MY
TXN000437,2026-07-15,CUST3875,ACC552997,XX1721086490,24351.56,EUR,PW
TXN000438,2026-07-22,CUST5987,ACC154251,XX9515466764,41959.76,EUR,OM
TXN000439,2026-07-14,CUST5650,ACC293654,XX5928221300,22338.33,USD,BT
TXN000440,2026-08-07,CUST4754,ACC384371,XX1085200082,11316.88,USD,TV
TXN000441,2026-08-06,CUST4079,ACC447728,XX7060788399,29430.73,EUR,SV
TXN000442,2026-07-23,CUST5837,ACC165106,XX6048085755,26398.41,USD,LU
TXN000443,2026-08-02,CUST5126,ACC604070,XX4260686122,30440.18,GBP,ES
TXN000444,2026-07-14,CUST9544,ACC517655,XX9506148765,14790.92,GBP,CG
TXN000445,2026-08-01,CUST5172,ACC314312,XX2391875231,37238.98,EUR,FM
TXN000446,2026-07-20,CUST2187,ACC257062,XX5455321259,2753.17,USD,GY
TXN000447,2026-08-08,CUST2707,ACC194867,XX1533244886,26435.09,EUR,CZ
TXN000448,2026-08-01,CUST1879,ACC921766,XX9625829673,23235.91,EUR,MU
TXN000449,2026-07-25,CUST6683,ACC682355,XX3703985747,15860.93,USD,IT
TXN000450,2026-08-11,CUST3863,ACC185229,XX2704463052,17504.47,GBP,TH
TXN000451,2026-07-31,CUST8557,ACC389473,XX3226923489,48098.69,GBP,MU
TXN000452,2026-07-27,CUST6944,ACC684046,XX8449788454,11932.61,USD,GR
TXN000453,2026-08-11,CUST3871,ACC850827,XX5643690237,9848.43,EUR,KP
TXN000454,2026-07-23,CUST8630,ACC101937,XX5016717530,49241.62,EUR,VC
TXN000455,2026-08-10,CUST9647,ACC201946,XX1341109176,26710.1,USD,OM
TXN000456,2026-07-15,CUST8228,ACC920721,XX6742005720,42177.51,USD,SR
TXN000457,2026-08-06,CUST4348,ACC159820,XX3969291887,8790.82,GBP,BR
TXN000458,2026-08-03,CUST7249,ACC387811,XX4360981889,7498.34,GBP,KR
TXN000459,2026-08-11,CUST8476,ACC651478,XX8502222230,16046.15,GBP,GN
TXN000460,2026-07-29,CUST3336,ACC603295,XX5470548136,34898.51,USD,LS
TXN000461,2026-08-07,CUST7686,ACC820966,XX7552489849,9194.16,GBP,RU
TXN000462,2026-07-21,CUST2573,ACC362036,XX1415409734,5348.42,USD,SZ
TXN000463,2026-07-16,CUST6848,ACC466864,XX2671961421,41812.89,USD,CD
TXN000464,2026-08-05,CUST3823,ACC635431,XX4389223682,19183.42,EUR,CD
TXN000465,2026-07-29,CUST9410,ACC756273,XX4115981332,47862.66,EUR,SN
TXN000466,2026-07-17,CUST3039,ACC879395,XX3953816124,9291.12,EUR,MZ
TXN000467,2026-08-01,CUST3966,ACC105634,XX3067427074,39563.66,EUR,LV
TXN000468,2026-07-16,CUST2285,ACC941422,XX9828446710,8167.34,EUR,NG
TXN000469,2026-07-13,CUST1393,ACC901070,XX8087059298,43123.44,EUR,MU
TXN000470,2026-08-02,CUST7415,ACC211296,XX8081777521,20343.73,USD,EG
TXN000471,2026-07-21,CUST3473,ACC149492,XX3438392588,40026.11,EUR,PA
TXN000472,2026-07-26,CUST6769,ACC574259,XX2520583310,44257.1,GBP,PA
TXN000473,2026-07-23,CUST6074,ACC317211,XX5144150283,42439.21,EUR,SN
TXN000474,2026-07-17,CUST7218,ACC989370,XX7341808464,5695.81,USD,IN
TXN000475,2026-08-08,CUST8321,ACC487990,XX7139797118,40709.0,USD,MC
TXN000476,2026-08-07,CUST7491,ACC221855,XX9973652298,18396.46,USD,SI
TXN000477,2026-07-16,CUST7436,ACC630485,XX6420248192,47080.89,GBP,JM
TXN000478,2026-08-06,CUST9695,ACC739378,XX8699300351,19889.42,USD,BD
TXN000479,2026-08-04,CUST8695,ACC193133,XX6278102574,42463.26,USD,KN
TXN000480,2026-07-22,CUST8137,ACC705916,XX1928656265,37561.91,EUR,CO
TXN000481,2026-07-29,CUST7931,ACC966374,XX4325115181,17027.64,GBP,NP
TXN000482,2026-08-01,CUST6584,ACC622471,XX4794716633,41724.62,EUR,MR
TXN000483,2026-08-11,CUST5910,ACC701385,XX2534322124,1768.3,USD,LV
TXN000484,2026-07-29,CUST7767,ACC439520,XX6578569868,33145.55,EUR,AU
TXN000485,2026-08-01,CUST9944,ACC528029,XX9200853215,37873.53,USD,DZ
TXN000486,2026-07-31,CUST1653,ACC254652,XX7067477107,36469.71,GBP,ST
TXN000487,2026-08-04,CUST1127,ACC485499,XX4586397399,6906.95,USD,GE
TXN000488,2026-08-05,CUST3313,ACC982332,XX9910861689,20102.12,EUR,LS
TXN000489,2026-07-15,CUST1129,ACC139450,XX7000081666,42476.34,USD,MA
TXN000490,2026-08-05,CUST7747,ACC464012,XX7646103462,30056.07,GBP,EE
TXN000491,2026-08-02,CUST1326,ACC780177,XX4636896274,4142.04,USD,SI
TXN000492,2026-08-02,CUST1654,ACC880523,XX1030920129,48852.73,GBP,BZ
TXN000493,2026-07-15,CUST8543,ACC354403,XX7487658026,48712.78,EUR,AO
TXN000494,2026-07-31,CUST9898,ACC796809,XX7684944130,39155.24,GBP,GR
TXN000495,2026-07-24,CUST6579,ACC811718,XX1130659567,2788.05,USD,BF
TXN000496,2026-07-23,CUST6684,ACC532835,XX2413475293,41537.07,EUR,BF
TXN000497,2026-07-23,CUST1757,ACC185476,XX4162147113,32790.65,USD,BF
TXN000498,2026-08-07,CUST4995,ACC127120,XX4268598237,7112.71,USD,UG
TXN000499,2026-08-05,CUST6855,ACC449006,XX2123808554,932.09,EUR,SB
