transaction_id,trade_date,customer_id,account_id,security_id,amount,currency,country
TXN000318,2026-07-20,CUST9301,ACC785045,XX3587136471,16067.92,USD,TZ
TXN000319,2026-07-14,CUST1278,ACC732618,XX8881504207,21305.05,GBP,PL
TXN000320,2026-07-20,CUST2722,ACC101566,XX8514083898,36497.89,GBP,ST
TXN000321,2026-08-02,CUST3699,ACC521365,XX8999341890,40225.46,GBP,HT
TXN000322,2026-07-26,CUST4447,ACC228929,XX8498475298,25114.26,GBP,ES
TXN000323,2026-08-07,CUST8658,ACC178113,XX4069166615,18927.15,USD,RU
TXN000324,2026-08-03,CUST4488,ACC506720,XX5342912122,1304.61,USD,PG
TXN000325,2026-07-17,CUST1969,ACC184059,XX3106422994,42019.19,USD,PE
TXN000326,2026-08-10,CUST7278,ACC760078,XX2068668672,4098.72,EUR,UY
TXN000327,2026-08-10,CUST4791,ACC935385,XX8766034813,49797.22,EUR,BA
TXN000328,2026-08-06,CUST2660,ACC336300,XX8614098587,45691.5,GBP,QA
TXN000329,2026-07-22,CUST7792,ACC502064,XX1518407506,28153.37,USD,GA
TXN000330,2026-07-23,CUST4116,ACC667007,XX9381540722,31057.39,USD,BR
TXN000331,2026-07-22,CUST9026,ACC445301,XX9988446631,576.13,USD,FI
TXN000332,2026-08-07,CUST6571,ACC472173,XX3442634719,30588.64,USD,NA
TXN000333,2026-08-02,CUST3020,ACC623089,XX3446064827,45558.34,USD,BY
TXN000334,2026-07-23,CUST8145,ACC150898,XX8896799899,45671.28,USD,WS
TXN000335,2026-07-20,CUST6020,ACC451861,XX8047931881,15601.05,EUR,CY
TXN000336,2026-07-14,CUST2582,ACC936628,XX9885305063,47759.61,USD,NL
TXN000337,2026-07-16,CUST3246,ACC865682,XX5653170290,38036.11,EUR,DZ
TXN000338,2026-07-21,CUST1360,ACC931281,XX4766392684,608.83,GBP,ZM
TXN000339,2026-07-21,CUST1978,ACC484016,XX8897253329,39426.71,EUR,SZ
TXN000340,2026-07-20,CUST3428,ACC934595,XX8753692174,21883.34,USD,TM
TXN000341,2026-08-10,CUST9454,ACC499631,XX4236400158,25444.47,EUR,CD
TXN000342,2026-08-07,CUST8380,ACC447318,XX8763892258,38350.76,EUR,CV
TXN000343,2026-08-01,CUST5305,ACC189422,XX3562533384,26819.74,EUR,BT
TXN000344,2026-07-27,CUST8308,ACC260820,XX1891282157,3526.83,USD,IT
TXN000345,2026-07-21,CUST6735,ACC486981,XX9106787754,18198.05,USD,AU
TXN000346,2026-07-13,CUST7463,ACC468454,XX5764668667,48416.45,GBP,ET
TXN000347,2026-08-03,CUST2070,ACC488795,XX5039383546,3837.75,GBP,CN
TXN000348,2026-07-25,CUST1612,ACC677001,XX3506714468,33788.78,GBP,MZ
TXN000349,2026-07-16,CUST3914,ACC682766,XX2550763332,91.93,EUR,LA
TXN000350,2026-07-23,CUST3987,ACC291311,XX5411318022,4631.7,EUR,RS
TXN000351,2026-07-20,CUST6546,ACC356862,XX9002014710,39304.81,EUR,TJ
TXN000352,2026-07-25,CUST5343,ACC734183,XX2016271923,34206.85,GBP,SN
TXN000353,2026-07-23,CUST5141,ACC676590,XX9365780926,43803.77,USD,US
TXN000354,2026-07-14,CUST6241,ACC617435,XX2166489059,34445.76,GBP,MV
TXN000355,2026-07-23,CUST6616,ACC682850,XX6038429069,9719.62,EUR,JO
TXN000356,2026-07-25,CUST6455,ACC436549,XX3330228217,28258.62,EUR,SO
TXN000357,2026-08-06,CUST4474,ACC934754,XX8798840863,19503.27,GBP,SK
TXN000358,2026-07-16,CUST3750,ACC173351,XX8177359674,43143.22,USD,NI
TXN000359,2026-07-30,CUST1638,ACC389693,XX2544214180,22615.83,USD,DJ
TXN000360,2026-07-17,CUST2108,ACC456600,XX3600132031,22916.89,USD,PK
TXN000361,2026-07-27,CUST1835,ACC698403,XX6563861505,28688.83,EUR,VE
TXN000362,2026-08-05,CUST5059,ACC898954,XX5386945540,372.45,EUR,ID
TXN000363,2026-07-18,CUST4955,ACC294878,XX9658064675,27345.35,EUR,KM
TXN000364,2026-08-09,CUST4823,ACC642885,XX5082630314,9485.87,GBP,BH
TXN000365,2026-07-13,CUST2905,ACC591329,XX9175146160,19628.79,EUR,JO
TXN000366,2026-07-24,CUST5102,ACC592556,XX7731742935,28710.89,USD,LC
TXN000367,2026-07-24,CUST5891,ACC118677,XX6500205187,28836.38,GBP,IE
TXN000368,2026-07-23,CUST2645,ACC665396,XX3666984725,26861.06,USD,CV
TXN000369,2026-08-05,CUST4355,ACC778757,XX5107908489,39457.77,EUR,IE
TXN000370,2026-07-27,CUST7608,ACC325622,XX3820680460,44118.76,GBP,TT
TXN000371,2026-07-23,CUST5092,ACC266592,XX7740137425,29040.51,USD,GB
TXN000372,2026-08-09,CUST8711,ACC833600,XX9678490448,9421.01,EUR,IQ
TXN000373,2026-07-17,CUST8695,ACC104502,XX1540850297,5874.87,USD,FR
TXN000374,2026-07-20,CUST1818,ACC723573,XX3668880017,44726.35,GBP,SN
TXN000375,2026-07-17,CUST7953,ACC931445,XX9924395974,18734.75,GBP,GN
TXN000376,2026-08-11,CUST8346,ACC184944,XX7669938298,4663.83,USD,AT
TXN000377,2026-07-26,CUST3656,ACC737945,XX6076380469,9493.67,EUR,KG
TXN000378,2026-07-27,CUST7804,ACC376779,XX1818173453,30567.99,GBP,DE
TXN000379,2026-08-08,CUST2818,ACC923508,XX2936494247,28102.78,USD,GR
TXN000380,2026-08-02,CUST3652,ACC118751,XX1478581683,9191.33,USD,CR
TXN000381,2026-07-27,CUST1545,ACC433225,XX9789773171,43728.9,USD,MW
TXN000382,2026-08-09,CUST6283,ACC666562,XX6851636011,45096.15,GBP,DE
TXN000383,2026-08-07,CUST1825,ACC866385,XX4082647636,4904.25,USD,DZ
TXN000384,2026-08-07,CUST2240,ACC643871,XX3166046493,15628.51,EUR,TG
TXN000385,2026-07-14,CUST7251,ACC693859,XX5907628644,44392.02,USD,HR
TXN000386,2026-08-04,CUST1075,ACC923261,XX1217279610,44003.2,EUR,TL
TXN000387,2026-07-15,CUST2116,ACC527441,XX6989627340,23031.15,USD,MM
TXN000388,2026-08-06,CUST8723,ACC861411,XX7532367067,20332.61,EUR,VU
TXN000389,2026-07-17,CUST7287,ACC916551,XX6584287420,14297.55,USD,AL
TXN000390,2026-07-22,CUST3547,ACC948657,XX9973438271,15.52,GBP,BO
TXN000391,2026-07-19,CUST3765,ACC954081,XX4525971155,2481.26,GBP,EC
TXN000392,2026-07-22,CUST1016,ACC185844,XX8246596716,15431.25,USD,VE
TXN000393,2026-08-06,CUST9915,ACC833972,XX4778720674,35899.33,USD,ID
TXN000394,2026-08-08,CUST9354,ACC177587,XX1249726920,30162.97,USD,AT
TXN000395,2026-08-04,CUST8043,ACC708249,XX2255863305,16788.45,EUR,US
TXN000396,2026-08-04,CUST9911,ACC899718,XX4924173789,23933.56,EUR,JM
TXN000397,2026-07-27,CUST5343,ACC421892,XX8773320771,31692.79,EUR,NP
TXN000398,2026-07-16,CUST1495,ACC460499,XX1865397968,19863.44,GBP,ER
TXN000399,2026-07-22,CUST9320,ACC362201,XX6623078893,25925.07,GBP,IS
TXN000400,2026-08-01,CUST5350,ACC269393,XX5218129422,33520.46,EUR,BF
TXN000401,2026-08-04,CUST2149,ACC938130,XX9713266934,14398.28,GBP,KP
TXN000402,2026-07-15,CUST2689,ACC271054,XX9368136980,20177.36,EUR,FI
TXN000403,2026-08-11,CUST2360,ACC430964,XX6145035728,26520.9,USD,LY
TXN000404,2026-07-28,CUST7793,ACC580928,XX1129555566,48709.01,GBP,SM
TXN000405,2026-08-01,CUST6902,ACC920350,XX8405978775,31698.2,GBP,BN
TXN000406,2026-07-18,CUST8815,ACC154218,XX9692286121,46581.33,GBP,IS
TXN000407,2026-08-04,CUST1963,ACC229918,XX7941099099,24190.21,USD,ST
TXN000408,2026-07-25,CUST3629,ACC364517,XX3759822863,47430.37,USD,JM
TXN000409,2026-07-16,CUST8117,ACC399882,XX4846425154,9307.4,EUR,MT
TXN000410,2026-07-17,CUST9713,ACC893652,XX4649375553,49988.91,EUR,NZ
TXN000411,2026-08-05,CUST7778,ACC792515,XX7497561061,40006.02,EUR,RS
TXN000412,2026-08-05,CUST8987,ACC363433,XX4138241160,41646.66,GBP,CZ
TXN000413,2026-07-13,CUST4927,ACC975049,XX2278894766,46897.64,USD,BZ
TXN000414,2026-07-28,CUST1912,ACC483739,XX5766559571,23029.91,EUR,CG
TXN000415,2026-08-09,CUST5796,ACC319448,XX8092140895,43948.87,USD,GH
TXN000416,2026-07-17,CUST9837,ACC612015,XX7176899235,24094.15,GBP,QA
TXN000417,2026-07-20,CUST3945,ACC415623,XX4746660489,38595.58,EUR,CU
TXN000418,2026-07-29,CUST6065,ACC789859,XX2523214352,11042.57,GBP,CU
TXN000419,2026-08-02,CUST9547,ACC170748,XX6580990421,2362.55,GBP,ER
TXN000420,2026-07-22,CUST2302,ACC971023,XX2129365713,11676.25,USD,KR
TXN000421,2026-08-03,CUST6537,ACC180701,XX6914707376,20742.3,USD,SC
TXN000422,2026-07-26,CUST6645,ACC486760,XX9165536222,43794.25,USD,AZ
TXN000423,2026-07-18,CUST2209,ACC662037,XX5834520617,16990.01,EUR,BR
TXN000424,2026-07-21,CUST8880,ACC508252,XX5081659941,27965.02,EUR,ZW
TXN000425,2026-08-06,CUST6629,ACC180202,XX9817707813,31141.09,USD,MA
TXN000426,2026-07-20,CUST6490,ACC231580,XX6612824482,42187.24,USD,TR
TXN000427,2026-07-31,CUST5461,ACC237327,XX3962626888,16208.24,GBP,KW
TXN000428,2026-07-18,CUST8441,ACC445711,XX3684323694,4223.48,USD,DZ
TXN000429,2026-07-15,CUST8308,ACC367981,XX9065389448,23918.77,EUR,AR
TXN000430,2026-07-19,CUST9884,ACC551291,XX9124381749,37644.4,EUR,AE
TXN000431,2026-08-05,CUST4153,ACC398371,XX8329564226,8566.27,GBP,CL
TXN000432,2026-07-25,CUST9001,ACC885565,XX9921943966,32091.88,GBP,US
TXN000433,2026-07-14,CUST4771,ACC749688,XX2780629431,5216.11,GBP,HT
TXN000434,2026-07-26,CUST7267,ACC157487,XX8788925336,10670.79,GBP,NL
TXN000435,2026-07-22,CUST7119,ACC126020,XX1291658706,39669.71,GBP,PE
TXN000436,2026-07-25,CUST5364,ACC939679,XX3156152726,33188.73,GBP,LR
TXN000437,2026-08-08,CUST6427,ACC959105,XX9934234085,11403.75,USD,AZ
TXN000438,2026-07-20,CUST7505,ACC916894,XX3885848553,39404.64,EUR,NZ
TXN000439,2026-08-05,CUST3144,ACC720452,XX9920136934,48821.04,EUR,SC
TXN000440,2026-07-15,CUST9335,ACC837388,XX3772309957,3336.58,GBP,GA
TXN000441,2026-08-10,CUST1939,ACC588274,XX8357831227,8799.69,EUR,FR
TXN000442,2026-08-08,CUST2366,ACC500643,XX7435035571,43245.94,EUR,PS
TXN000443,2026-08-11,CUST9186,ACC873134,XX1850687450,26827.13,USD,MH
TXN000444,2026-07-19,CUST8764,ACC488733,XX8146300777,46582.47,EUR,RU
TXN000445,2026-07-16,CUST9961,ACC606425,XX3185159919,48003.93,GBP,IE
TXN000446,2026-08-11,CUST2283,ACC458499,XX8811206515,43884.54,EUR,JO
TXN000447,2026-08-09,CUST6275,ACC408426,XX5489978362,44911.06,USD,BD
TXN000448,2026-08-08,CUST6089,ACC220209,XX3503718738,33371.33,GBP,SY
TXN000449,2026-08-11,CUST4228,ACC177290,XX9987035354,40823.92,EUR,HR
TXN000450,2026-08-04,CUST9855,ACC217379,XX5612301112,11534.69,USD,MN
TXN000451,2026-07-16,CUST2490,ACC700434,XX7632521526,3149.6,USD,PL
TXN000452,2026-07-19,CUST2869,ACC921961,XX1258419001,11062.65,EUR,TH
TXN000453,2026-07-15,CUST7871,ACC942778,XX3656401528,12508.71,USD,TJ
TXN000454,2026-07-29,CUST5639,ACC454276,XX9423612914,20094.39,EUR,PS
TXN000455,2026-07-19,CUST9229,ACC237040,XX3582552063,8863.14,GBP,FR
TXN000456,2026-08-06,CUST8618,ACC527268,XX3848252462,6535.49,EUR,AT
TXN000457,2026-07-19,CUST3963,ACC198777,XX3857460800,45504.45,EUR,PY
TXN000458,2026-07-28,CUST6082,ACC635081,XX4719764169,39594.14,EUR,MA
TXN000459,2026-07-24,CUST2006,ACC847165,XX1554468185,37814.72,EUR,GY
TXN000460,2026-08-02,CUST1800,ACC199101,XX3916184134,44658.06,GBP,MT
TXN000461,2026-08-10,CUST5967,ACC984805,XX9420728065,49590.42,EUR,RO
TXN000462,2026-07-30,CUST2106,ACC424682,XX8032610803,10920.19,USD,PY
TXN000463,2026-07-25,CUST5469,ACC205028,XX2579568100,15955.54,USD,NG
TXN000464,2026-08-06,CUST9556,ACC204163,XX2895093869,47887.56,USD,PA
TXN000465,2026-07-30,CUST3441,ACC604405,XX3706517116,42009.96,USD,TV
TXN000466,2026-08-01,CUST4638,ACC496854,XX9766232716,21539.93,USD,IE
TXN000467,2026-07-29,CUST4956,ACC411333,XX3611508199,23288.83,EUR,LV
TXN000468,2026-07-18,CUST1081,ACC693998,XX4752529413,30340.99,USD,SI
TXN000469,2026-08-09,CUST3350,ACC225503,XX1361413960,44792.44,EUR,GY
TXN000470,2026-07-13,CUST2261,ACC601493,XX4208925420,28172.5,EUR,DK
TXN000471,2026-07-30,CUST9194,ACC208574,XX8539987982,18362.04,USD,BR
TXN000472,2026-07-15,CUST1493,ACC329178,XX7798185608,37688.49,GBP,TZ
TXN000473,2026-07-19,CUST4335,ACC388366,XX1834086900,26717.98,GBP,VA
TXN000474,2026-08-03,CUST6060,ACC863403,XX4360259027,5424.39,USD,MG
TXN000475,2026-07-23,CUST8110,ACC573233,XX7249943060,15162.16,USD,IE
TXN000476,2026-07-13,CUST6439,ACC709535,XX5395202925,5828.38,EUR,LU
TXN000477,2026-07-21,CUST5462,ACC740322,XX9062124743,18403.42,USD,CF
TXN000478,2026-08-07,CUST8224,ACC233315,XX2282385815,37477.32,EUR,BZ
TXN000479,2026-07-24,CUST2175,ACC704648,XX8190160411,30966.66,EUR,TR
TXN000480,2026-08-01,CUST8034,ACC870933,XX9150190983,36543.03,EUR,SI
TXN000481,2026-07-19,CUST1520,ACC908674,XX3370753340,38615.1,USD,VA
TXN000482,2026-07-28,CUST2139,ACC563353,XX5076707181,3390.57,GBP,AZ
TXN000483,2026-08-11,CUST9892,ACC802285,XX6227739085,30615.21,EUR,TG
TXN000484,2026-07-26,CUST1075,ACC553459,XX1347391908,3707.96,GBP,SN
TXN000485,2026-07-23,CUST4898,ACC391170,XX8289340008,45545.13,USD,IS
TXN000486,2026-07-24,CUST2814,ACC959242,XX2958582002,45643.65,EUR,LR
TXN000487,2026-07-23,CUST4297,ACC670217,XX3576083828,21322.69,EUR,IR
TXN000488,2026-07-20,CUST5324,ACC504077,XX7357606364,39740.5,USD,CF
TXN000489,2026-07-29,CUST1324,ACC415278,XX9577622803,47061.77,GBP,AZ
TXN000490,2026-07-28,CUST6477,ACC246471,XX5602454875,8032.71,GBP,LI
TXN000491,2026-07-15,CUST9014,ACC573426,XX2553649989,34108.59,EUR,FM
TXN000492,2026-07-23,CUST3110,ACC680453,XX5473495832,15520.55,EUR,BS
TXN000493,2026-07-16,CUST6732,ACC472198,XX9530848591,37394.25,GBP,MG
TXN000494,2026-07-26,CUST4419,ACC660908,XX8587902660,34221.1,USD,KE
TXN000495,2026-08-09,CUST4634,ACC325186,XX5828209299,7580.62,EUR,RS
TXN000496,2026-07-28,CUST8800,ACC199223,XX5611507512,9537.88,GBP,TL
TXN000497,2026-07-16,CUST4987,ACC177886,XX7708780568,38962.26,EUR,DM
TXN000498,2026-08-10,CUST4554,ACC323542,XX3617909203,26000.7,USD,KR
TXN000499,2026-07-19,CUST4330,ACC240736,XX4149314475,46670.36,USD,BE
