transaction_id,trade_date,customer_id,account_id,security_id,amount,currency,country
TXN000318,2026-08-10,CUST1881,ACC764576,XX5613467297,13455.76,EUR,PE
TXN000319,2026-07-17,CUST3451,ACC358875,XX3471611749,26922.53,EUR,ME
TXN000320,2026-07-18,CUST7770,ACC464430,XX2901377072,4589.75,USD,CF
TXN000321,2026-07-16,CUST2909,ACC103787,XX6499318616,12059.74,GBP,ET
TXN000322,2026-08-05,CUST7070,ACC931208,XX8153750134,15514.44,EUR,BT
TXN000323,2026-08-10,CUST1049,ACC277810,XX7891434568,3705.84,GBP,LY
TXN000324,2026-08-08,CUST2246,ACC322841,XX8323112698,21851.67,GBP,GH
TXN000325,2026-08-09,CUST3642,ACC646446,XX9732594636,45971.64,EUR,AO
TXN000326,2026-08-06,CUST9010,ACC722069,XX7842146853,18109.14,GBP,RO
TXN000327,2026-08-02,CUST8399,ACC873204,XX3892917380,30864.22,GBP,HN
TXN000328,2026-07-13,CUST6767,ACC474249,XX2262523138,1116.99,GBP,FI
TXN000329,2026-07-22,CUST7488,ACC907305,XX7397490233,48199.65,USD,KR
TXN000330,2026-07-31,CUST7336,ACC320051,XX9632871561,4143.62,USD,ID
TXN000331,2026-07-19,CUST1337,ACC702923,XX5386574587,42481.18,EUR,VU
TXN000332,2026-07-23,CUST2054,ACC382272,XX2848716413,1602.01,EUR,KR
TXN000333,2026-08-09,CUST2535,ACC747055,XX4655077725,18103.89,GBP,DZ
TXN000334,2026-07-22,CUST6362,ACC360453,XX1264610276,20034.51,EUR,AU
TXN000335,2026-07-28,CUST7956,ACC835951,XX7968353896,35652.08,USD,KH
TXN000336,2026-07-22,CUST6986,ACC876123,XX3395119180,43088.77,GBP,PG
TXN000337,2026-08-11,CUST7229,ACC855659,XX2412581662,42051.98,EUR,KI
TXN000338,2026-08-02,CUST3641,ACC805149,XX1549081744,3910.11,EUR,SN
TXN000339,2026-07-19,CUST4486,ACC238108,XX4615673698,8255.09,GBP,US
TXN000340,2026-07-21,CUST3407,ACC735595,XX4437313568,32762.9,EUR,AG
TXN000341,2026-07-15,CUST3156,ACC484576,XX2291223932,6278.56,EUR,PT
TXN000342,2026-08-05,CUST8530,ACC610169,XX2373051746,18946.73,USD,NE
TXN000343,2026-08-11,CUST2384,ACC281852,XX7950871396,48769.44,GBP,MY
TXN000344,2026-08-05,CUST9139,ACC258549,XX8274945173,33432.04,EUR,SR
TXN000345,2026-07-30,CUST3606,ACC164275,XX3777865090,17641.48,EUR,LU
TXN000346,2026-07-14,CUST6069,ACC879173,XX2463275397,1637.75,GBP,NR
TXN000347,2026-08-08,CUST1664,ACC519017,XX6076891342,31957.74,EUR,NR
TXN000348,2026-07-23,CUST8451,ACC883806,XX2022952711,40342.94,USD,KR
TXN000349,2026-07-26,CUST2041,ACC371823,XX5806656433,20423.21,USD,KZ
TXN000350,2026-07-16,CUST7955,ACC221495,XX9600691320,41736.45,EUR,KM
TXN000351,2026-08-02,CUST4270,ACC417427,XX2193605013,16242.09,GBP,DJ
TXN000352,2026-07-14,CUST1598,ACC452431,XX4421955625,5086.05,GBP,PS
TXN000353,2026-08-11,CUST3907,ACC459945,XX3267196281,16194.91,EUR,HT
TXN000354,2026-08-02,CUST2851,ACC755181,XX6572601602,33514.88,USD,GM
TXN000355,2026-07-26,CUST5461,ACC186805,XX3536119810,13218.99,GBP,SY
TXN000356,2026-07-14,CUST6034,ACC922525,XX2246032990,2806.59,EUR,BT
TXN000357,2026-07-19,CUST8677,ACC561294,XX2582675675,14550.9,GBP,MM
TXN000358,2026-07-20,CUST5110,ACC661283,XX1204993231,47248.57,USD,AG
TXN000359,2026-07-29,CUST7124,ACC227325,XX2370286269,38974.63,USD,MG
TXN000360,2026-08-11,CUST1495,ACC306478,XX7772395594,30638.56,GBP,SY
TXN000361,2026-07-14,CUST7423,ACC791575,XX7428734214,42923.1,GBP,UY
TXN000362,2026-07-16,CUST2076,ACC953980,XX8837256730,37875.52,EUR,VC
TXN000363,2026-08-11,CUST7378,ACC405375,XX8826205831,27519.73,USD,SO
TXN000364,2026-08-08,CUST5655,ACC586527,XX1908994736,19320.48,GBP,FR
TXN000365,2026-07-13,CUST5189,ACC636661,XX3634788124,33467.64,USD,SO
TXN000366,2026-08-01,CUST5898,ACC636403,XX1885859667,14397.88,USD,SM
TXN000367,2026-08-01,CUST4130,ACC451065,XX7128051425,33310.29,EUR,PT
TXN000368,2026-07-20,CUST5740,ACC706232,XX9092357738,44568.17,USD,CN
TXN000369,2026-08-04,CUST8770,ACC263713,XX7289840661,17398.82,GBP,DM
TXN000370,2026-07-27,CUST5870,ACC898819,XX1747649933,30093.75,GBP,AF
TXN000371,2026-07-21,CUST5789,ACC459886,XX4870575760,35989.71,GBP,PT
TXN000372,2026-07-30,CUST6578,ACC169456,XX6577304793,7392.37,USD,GM
TXN000373,2026-07-31,CUST9327,ACC216856,XX6862174986,3731.73,USD,LA
TXN000374,2026-07-21,CUST1932,ACC889493,XX8786428873,43435.38,EUR,CV
TXN000375,2026-07-20,CUST4954,ACC936263,XX4055911937,20954.39,EUR,ES
TXN000376,2026-08-04,CUST1341,ACC442889,XX1938478824,12296.3,USD,OM
TXN000377,2026-08-01,CUST3278,ACC122148,XX5614110193,18360.58,GBP,IT
TXN000378,2026-07-25,CUST1563,ACC824626,XX7123805588,22171.54,EUR,MW
TXN000379,2026-08-06,CUST3188,ACC215787,XX5085711103,29582.17,EUR,NZ
TXN000380,2026-07-19,CUST8262,ACC713107,XX2371694202,32541.6,USD,TJ
TXN000381,2026-07-19,CUST9467,ACC382716,XX3731463498,3537.59,USD,MN
TXN000382,2026-07-27,CUST5215,ACC888175,XX3530232930,46131.61,GBP,PS
TXN000383,2026-07-24,CUST5047,ACC994519,XX2340999109,39537.16,EUR,CD
TXN000384,2026-07-25,CUST4582,ACC280317,XX2889000145,6649.67,GBP,LU
TXN000385,2026-08-03,CUST3385,ACC596523,XX2745344923,14046.26,GBP,DZ
TXN000386,2026-07-15,CUST6443,ACC553306,XX3984615718,22266.67,EUR,VC
TXN000387,2026-08-08,CUST6791,ACC605979,XX7239638838,15965.52,USD,LR
TXN000388,2026-07-20,CUST6113,ACC470643,XX4869299465,5501.99,USD,AO
TXN000389,2026-07-27,CUST7995,ACC947522,XX1097096240,18450.32,EUR,AD
TXN000390,2026-07-19,CUST8761,ACC178264,XX5417881966,6013.95,USD,AL
TXN000391,2026-07-18,CUST1976,ACC547881,XX1853377210,11118.53,USD,PK
TXN000392,2026-07-29,CUST4657,ACC342463,XX1428682051,32100.4,EUR,MU
TXN000393,2026-08-04,CUST3435,ACC869412,XX3684040401,36707.57,EUR,KZ
TXN000394,2026-08-01,CUST8755,ACC933330,XX7322410932,16614.37,EUR,TO
TXN000395,2026-08-04,CUST8559,ACC169078,XX1132846511,44853.04,EUR,TV
TXN000396,2026-07-27,CUST2415,ACC456393,XX8719645193,37120.34,GBP,BW
TXN000397,2026-07-27,CUST4616,ACC529556,XX5245058735,30172.58,GBP,CM
TXN000398,2026-08-03,CUST4397,ACC149445,XX5673677749,30911.65,GBP,GA
TXN000399,2026-07-30,CUST6436,ACC865341,XX7029996421,17764.09,GBP,CV
TXN000400,2026-07-20,CUST1218,ACC875273,XX1838636772,11880.74,USD,MG
TXN000401,2026-08-03,CUST9158,ACC679915,XX3767226638,16931.98,USD,BI
TXN000402,2026-08-01,CUST1310,ACC879328,XX1829856067,19365.11,EUR,TV
TXN000403,2026-07-31,CUST8569,ACC913786,XX5232798223,43364.49,USD,NP
TXN000404,2026-07-26,CUST4247,ACC790990,XX1262320548,49546.07,USD,KN
TXN000405,2026-07-31,CUST3145,ACC927856,XX1933244729,5442.53,USD,VN
TXN000406,2026-08-06,CUST7671,ACC285790,XX1264377091,47707.31,EUR,CF
TXN000407,2026-07-25,CUST7257,ACC783771,XX7621685063,24012.41,EUR,KP
TXN000408,2026-07-23,CUST4584,ACC993366,XX2518583771,19968.7,USD,TW
TXN000409,2026-08-05,CUST1203,ACC651123,XX8516193693,41301.35,GBP,LC
TXN000410,2026-08-03,CUST2171,ACC232280,XX7118507930,7637.3,EUR,TZ
TXN000411,2026-08-08,CUST1678,ACC672801,XX8797476617,3038.59,EUR,AT
TXN000412,2026-08-09,CUST1091,ACC927563,XX2406257313,30647.55,GBP,LT
TXN000413,2026-08-11,CUST9564,ACC181020,XX3501179709,33844.67,GBP,CM
TXN000414,2026-07-16,CUST1948,ACC299745,XX4960285864,45624.92,GBP,BI
TXN000415,2026-07-15,CUST7039,ACC278615,XX2121136751,8477.67,GBP,DM
TXN000416,2026-07-18,CUST9641,ACC342445,XX4954126219,30740.41,EUR,ZA
TXN000417,2026-07-29,CUST8528,ACC222531,XX9594180419,13045.23,GBP,PS
TXN000418,2026-07-19,CUST6519,ACC148915,XX1222290583,12462.12,USD,SI
TXN000419,2026-07-16,CUST2912,ACC706593,XX5356703477,20391.07,USD,TJ
TXN000420,2026-07-22,CUST1041,ACC970378,XX3274067259,34534.45,GBP,PS
TXN000421,2026-08-01,CUST5028,ACC155748,XX1338784441,9252.73,USD,ET
TXN000422,2026-08-04,CUST3995,ACC696692,XX6944374129,20467.48,USD,JM
TXN000423,2026-08-07,CUST1084,ACC127393,XX3192916350,37415.61,USD,NL
TXN000424,2026-08-02,CUST3382,ACC432251,XX7358226785,35061.7,USD,PW
TXN000425,2026-07-19,CUST5836,ACC955509,XX7271117094,20257.1,EUR,BR
TXN000426,2026-07-23,CUST2917,ACC908845,XX5262078318,6413.12,GBP,GM
TXN000427,2026-08-06,CUST9530,ACC848843,XX5778034112,28296.5,USD,CU
TXN000428,2026-07-17,CUST4182,ACC506101,XX9593833306,2767.92,USD,LU
TXN000429,2026-07-24,CUST3843,ACC318248,XX1471674184,12473.25,USD,AF
TXN000430,2026-07-20,CUST2714,ACC212632,XX6095079787,22951.87,USD,ID
TXN000431,2026-08-09,CUST6459,ACC324765,XX6927071551,11875.58,EUR,SR
TXN000432,2026-07-19,CUST4635,ACC555224,XX3740635901,38885.08,GBP,AU
TXN000433,2026-07-30,CUST8017,ACC478710,XX4920619074,39641.48,GBP,KE
TXN000434,2026-07-26,CUST8769,ACC679292,XX2782638006,9540.36,EUR,BF
TXN000435,2026-07-29,CUST3024,ACC207433,XX9428474720,21981.47,EUR,PH
TXN000436,2026-07-25,CUST3667,ACC555668,XX3632975807,40776.81,EUR,PG
TXN000437,2026-07-31,CUST6709,ACC896923,XX2202337825,20735.34,EUR,AO
TXN000438,2026-07-26,CUST2663,ACC192044,XX2002597460,30935.86,GBP,TG
TXN000439,2026-08-08,CUST9001,ACC857531,XX9345856507,49261.46,GBP,RU
TXN000440,2026-08-08,CUST8046,ACC406920,XX5595730674,2149.27,GBP,DE
TXN000441,2026-07-28,CUST4955,ACC605504,XX8092849236,21692.69,GBP,PH
TXN000442,2026-08-11,CUST2075,ACC232843,XX8292098221,41144.97,EUR,VC
TXN000443,2026-08-01,CUST6225,ACC510699,XX6022039152,35687.58,GBP,GY
TXN000444,2026-07-23,CUST8027,ACC649984,XX3060495966,14716.22,EUR,SY
TXN000445,2026-07-15,CUST7763,ACC974648,XX8239789953,22572.69,EUR,FI
TXN000446,2026-07-25,CUST3505,ACC252237,XX8564090480,10864.49,USD,CI
TXN000447,2026-08-04,CUST9436,ACC437978,XX1697288463,14041.72,USD,SK
TXN000448,2026-07-22,CUST4597,ACC615753,XX8912446599,34438.37,USD,SE
TXN000449,2026-07-30,CUST5096,ACC114847,XX5084309904,38429.86,GBP,TV
TXN000450,2026-08-02,CUST7011,ACC658009,XX4016149441,33854.71,GBP,AU
TXN000451,2026-07-26,CUST1860,ACC416889,XX9168880609,6650.24,EUR,MY
TXN000452,2026-07-22,CUST3531,ACC736951,XX4143288464,30147.67,EUR,NL
TXN000453,2026-08-01,CUST5424,ACC477303,XX1197246072,1087.64,EUR,SV
TXN000454,2026-07-17,CUST8660,ACC167702,XX9978255389,38032.42,GBP,AU
TXN000455,2026-08-07,CUST6318,ACC252944,XX6770298867,39404.89,GBP,IQ
TXN000456,2026-07-31,CUST2695,ACC713568,XX6542520940,36177.59,USD,TJ
TXN000457,2026-07-13,CUST4016,ACC545791,XX6959618117,28393.34,EUR,GD
TXN000458,2026-07-17,CUST9486,ACC929360,XX3084979860,25329.07,GBP,DK
TXN000459,2026-07-19,CUST8616,ACC404992,XX1957809715,28493.91,USD,DZ
TXN000460,2026-07-16,CUST3048,ACC714913,XX5167526500,14515.11,EUR,ST
TXN000461,2026-08-11,CUST5166,ACC836732,XX6742977699,44669.53,EUR,JM
TXN000462,2026-08-11,CUST3395,ACC149043,XX7226555095,23511.9,USD,GT
TXN000463,2026-08-11,CUST1799,ACC603756,XX9297859008,28562.38,EUR,PG
TXN000464,2026-08-08,CUST1710,ACC945880,XX6552750321,37715.17,EUR,UG
TXN000465,2026-08-02,CUST4656,ACC306412,XX1063719960,24585.64,USD,JP
TXN000466,2026-08-08,CUST8601,ACC615210,XX8724728889,7949.34,GBP,CZ
TXN000467,2026-08-04,CUST1842,ACC125709,XX5010140673,634.88,GBP,IL
TXN000468,2026-08-08,CUST9231,ACC275899,XX1537268947,30074.7,EUR,IS
TXN000469,2026-07-31,CUST1476,ACC609655,XX5920274814,7110.39,GBP,BO
TXN000470,2026-07-18,CUST5027,ACC835614,XX9168289974,14543.37,EUR,JP
TXN000471,2026-08-08,CUST6909,ACC492081,XX2411343007,32414.74,GBP,SD
TXN000472,2026-07-29,CUST3417,ACC289839,XX1854801744,4922.35,USD,UA
TXN000473,2026-07-28,CUST6458,ACC849660,XX6827693186,16228.81,GBP,SZ
TXN000474,2026-07-31,CUST2882,ACC366763,XX2299201241,39860.06,EUR,DJ
TXN000475,2026-07-31,CUST9711,ACC165895,XX6035119967,10504.35,USD,GW
TXN000476,2026-07-31,CUST9619,ACC742281,XX7491227305,30672.61,GBP,SZ
TXN000477,2026-07-18,CUST8731,ACC100454,XX9262123260,30588.1,GBP,DO
TXN000478,2026-07-14,CUST2229,ACC977535,XX8895884442,34866.16,USD,BO
TXN000479,2026-07-30,CUST5745,ACC856891,XX7406407694,252.07,EUR,SO
TXN000480,2026-07-18,CUST6085,ACC413413,XX1905352301,31965.85,USD,AG
TXN000481,2026-08-06,CUST1190,ACC373372,XX9222574731,7170.59,EUR,TJ
TXN000482,2026-07-21,CUST3623,ACC605053,XX9749572826,15136.92,EUR,BO
TXN000483,2026-07-18,CUST6897,ACC198285,XX2532811910,6295.92,GBP,TR
TXN000484,2026-07-22,CUST2722,ACC463568,XX9887161067,36440.09,EUR,IE
TXN000485,2026-07-22,CUST7967,ACC974500,XX9833205783,18310.62,EUR,AF
TXN000486,2026-08-05,CUST8723,ACC908564,XX6851240560,23827.48,EUR,DJ
TXN000487,2026-07-27,CUST7359,ACC923640,XX9946564485,93.96,EUR,LA
TXN000488,2026-08-07,CUST8575,ACC283702,XX5320645640,20983.5,USD,SD
TXN000489,2026-07-23,CUST1474,ACC413423,XX4041018034,18450.81,EUR,IT
TXN000490,2026-07-13,CUST6500,ACC947867,XX6512066936,30020.11,USD,MK
TXN000491,2026-07-21,CUST5571,ACC516608,XX7585293018,6158.31,EUR,MC
TXN000492,2026-07-15,CUST7091,ACC753275,XX7732776758,34368.15,USD,US
TXN000493,2026-07-19,CUST1453,ACC479265,XX9622260504,41783.8,USD,TG
TXN000494,2026-07-17,CUST7490,ACC903533,XX1731509526,2612.76,USD,ZW
TXN000495,2026-07-29,CUST3872,ACC884793,XX6961403966,29206.79,GBP,MN
TXN000496,2026-07-14,CUST9747,ACC845863,XX7360969167,16621.19,USD,VC
TXN000497,2026-08-03,CUST2686,ACC664100,XX9592221701,31965.73,USD,ZM
TXN000498,2026-07-14,CUST2492,ACC888244,XX2599348192,17528.12,USD,SD
TXN000499,2026-07-26,CUST3260,ACC708121,XX6316452564,8994.88,GBP,BS
